id,text,author,likes,reposts,query,label,source
at://did:plc:zcqt2mfl6elquzdsjjevtomo/app.bsky.feed.post/3mcclndqrgk2i,"Sur le plan de la personnalité, c'est assez cohérent que Kant ait été un antivax (déjà) fan de médecines naturelles et persuadé que ses migraines étaient causées par ""l'électricité atmosphérique"" (les électrosensibles précèdent de loin la 5G et le wifi).

Kant in seinen letzten Lebensjahren (1804)",laysfarra.bsky.social,11,4,vaccin danger,,bluesky_real
at://did:plc:tssatqqlvw2f2iksrha3ftr7/app.bsky.feed.post/3mcazj6uggk2t,"Sophia Aram, fachiste et islamophobe. 
Je l’ai entendue, comme de certains que la Terre est plate, ou que l’on capte la 5G avec un vaccin. Rendre la religion incritiquable, le danger est là. On a mis plus de mille ans à se débarrasser des curés (et encore).",daori.eurosky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:2e2rljvu4l7ef5rvpbmsx2g5/app.bsky.feed.post/3m7iri435fs2v,"À la place j'ai bossé en temps plein pour un SMIC pendant la pandémie parce que le danger, c'était pas de mourir du vaccin les boomers, mais la précarité, ptdr.",sophiebarel.bsky.social,4,0,vaccin danger,,bluesky_real
at://did:plc:w54n3ggwlzlmnv326fbblkgm/app.bsky.feed.post/3m6w2ywrort2e,📌 Conclusion : Il n'y a aucune reconnaissance officielle de la FDA établissant la causalité du vaccin dans ces décès. L'affirmation exploite une fuite de document interne non vérifié pour créer une fausse impression de danger.,vlsdirect.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:dxdqy5jvog6h66jtr3cvgxaw/app.bsky.feed.post/3m5qh6wwars2t,"...Sa limite, c'était le rapport bénéfice risque. Et ses seules sources d'infos ne parlaient que du danger du vaccin. (elle regarde la télé).

C'est moi qui lui ai expliqué yavait des graves séquelles à choper le covid. En contre partie ya 0 étude qui montre que le vaccin est + dangereux qu'un autre",woxoja.bsky.social,2,0,vaccin danger,,bluesky_real
at://did:plc:gpbtyuhnhdfbmy2otoev623z/app.bsky.feed.post/3m5e42yce4k23,"Pas plus tard qu'hier quelqu'un disait que dans l'EHPAD d'un de ses proches ils pouvaient choisir entre l'homéopathie ou le vaccin. 
Ça concerne combien d'EHPAD ? Pourquoi personne ne fait rien ? Ma grand-mère est-elle en danger ?
Range cette vidéo de 6h sur l'homéopathie et enquête !",gastiflex.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:kcopfjm3os3irso22dlxxe3m/app.bsky.feed.post/3m577xus36s2j,"Refuser d'expliquer à des malades et des soignants que non vaccin égale mise en danger sous prétexte de respecter leur ""liberté individuelle"" et de ""ne pas juger"" c'est juste une position de merde.
Transpose ça au code de la route, pour rire.",taigasangare.eurosky.social,53,12,vaccin danger,,bluesky_real
at://did:plc:kcopfjm3os3irso22dlxxe3m/app.bsky.feed.post/3m577vu4rg22j,"VOTRE boulot de soignant ou de parti de gauche, en l'occurrence, c'est d'expliquer aux gens pq on doit se faire vacciner dans ce genre de situation à risque, et SI, ça fait partie de votre boulot de leur expliquer que non, sauf cas ponctuel que le MG saura identifier, c'est pas le vaccin le danger.",taigasangare.eurosky.social,55,8,vaccin danger,,bluesky_real
at://did:plc:ksdtu5abzmcw7unqed4kgkho/app.bsky.feed.post/3m572zzvhxc24,la position de LFI n'est pas justifiée par un soi-disant danger du vaccin mais par les modalités de cette obligation... On fait quoi des vieux qui refusent de se vacciner ? On les vire ? On les met où ?,pouillette.bsky.social,2,1,vaccin danger,,bluesky_real
at://did:plc:5ekaaudi6pc22b4axp54hqre/app.bsky.feed.post/3m4uzek4ylz2q,"Covid: Le vrai danger pour les enfants n’est pas le vaccin mais le virus

https://www.europesays.com/fr/513431/

Publié5. novembre 2025, 09:02 Covid: Le vrai danger pour les enfants n’est pas le vaccin mais le virus…#fr #france",fr-france.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:5ywfv3yqu2ytjgxuyjqadc65/app.bsky.feed.post/3m4datnv4422y,"Mise en danger de la vie d'autrui par omission vaccinale délibérée
#Santé #Vaccin #Vaccination #MiseEnDangerdelaViedAutrui #OmissionDélibérée 
www.legalnews.fr/droits-speci...",stephanie-baert.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:nyu5atwhevkymja4aam2fbyj/app.bsky.feed.post/3lzvlw6hsck2p,"On sait depuis 2020 que, vaccin ou pas (le risque de covid long et de séquelles demeure même si réduit par la vaccination), cette stratégie est un danger pour les personnes vulnérables exposées à la libre circulation virale tout en exposant l'ensemble de la population au risque de covid long.
16/",themis2023.bsky.social,13,1,vaccin danger,,bluesky_real
at://did:plc:wbym55ur4tiojazsctghx6lb/app.bsky.feed.post/3lzv6onvdgs26,"ils ne voient plus le danger des maladies qu'ils ne voient plus, donc ils sont condamnés à les revivre pour réapprendre ce qu'est un vaccin et son utilité. Il manque l'expérience et les leçons tirées.
Désolée pour le pavé, je ne sais pas si c'est plus clair comme ça.😅",mrgnb.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:lezgg4be7jec7ogdryj337w7/app.bsky.feed.post/3lzj3w5rd622h,"Mais comment il a raison le futur Nobel de médecine, j'ai fait le vaccin contre la grippe et j'ai quand même chopé un rhume et vas-y que je toussais. 
Donc, ouais, ça ne marche pas toujours. La preuve, j'ai tellement toussé que je me suis fracturée deux côtes ! Si ça c'est pas une preuve de danger !",valerietiyi.eurosky.social,1,0,vaccin danger,,bluesky_real
at://did:plc:dqzrp4h5t74jpxdtzxdxynf6/app.bsky.feed.post/3lzatrzuaik2z,"Ah, vous avez lu ça où vous ?

Vous avez du louper notre FAQ (sourcée) où on explique pourquoi le vaccin protège encore : 

Les vaccins actuellement disponibles ne suppriment pas totalement le danger, mais réduisent la transmission et les risques de formes graves, de décès et de covid long.",associationarra.bsky.social,1,0,vaccin danger,,bluesky_real
at://did:plc:ci5fucfrjpn5lf253gqfk4c7/app.bsky.feed.post/3lyhv4ty2nc2o,"L’Australie approuve un vaccin pour koalas contre la chlamydia, réduisant de 65 % la mortalité et le risque d’infection. Une étape majeure pour sauver cette espèce en danger. #Koalas #Chlamydia #Australie

www.france24.com/fr/info-en-c...",lola13c.bsky.social,3,1,vaccin danger,,bluesky_real
at://did:plc:rsmthdb6tqxyxvynkbidxvii/app.bsky.feed.post/3lxd3weinkk2h,"Ya un post ici qui m’a rappelé mes derniers mois sur Facebook, que j’ai la chance d’avoir pu quitter définitivement ya quelques années et je suis retombé sur mon dernier post. Ben figurez-vous que ça m’arrive pas souvent mais ça m’a rendu plutôt fier de moi.",louiscocobernie.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:7gr6wotsof7m53gcr2w3p5wv/app.bsky.feed.post/3lxczabkh2k27,Kennedy va refuser le traitement comme j’ai lu qu’il veut interdire la vente du vaccin covid dans 2-3 mois!  mRNA est un danger! Comme le Gardasil! Le Moyen-âge revient!,patrickkoppes.bsky.social,1,0,vaccin danger,,bluesky_real
at://did:plc:ibtvrisf7aewpsflwpoqy3mi/app.bsky.feed.post/3lxaulgnzjs2f,Il m'a bloqué mais pour pas que vous perdiez quoi que ce soit du spectacle j'ai ça,bruitetsilences.fr,32,5,vaccin danger,,bluesky_real
at://did:plc:abifeadbm53ycauduyvsyqxg/app.bsky.feed.post/3lspbi5qg6s2f,Tous les parents qui s'opposent aux vaccin devrait payer pour les soins administré à leurs enfants sauf s'il y a preuve de danger à les faire vacciner.,snoopylev.bsky.social,1,0,vaccin danger,,bluesky_real
at://did:plc:5ekaaudi6pc22b4axp54hqre/app.bsky.feed.post/3lsgdgaxjmc2b,"la vaccination des enfants faiblit dans le monde selon une étude, des millions de vies en danger

https://www.europesays.com/fr/202903/

La proportion d’enfants ayant reçu au moins une dose de vaccin contre la diphtérie, le tétanos, la coqueluche,…#fr #france",fr-france.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:kp2ouhsjdapbxoh2ahpnby2k/app.bsky.feed.post/3ls2itytnek2d,"[Traduit de l’anglais]

Les réductions du vaccin contre la COVID de l’UCP mettent les enfants en grave danger

Edmonton Journal
Le 16 juin 2025
Par Blake Murdoch

stillcoviding.ca/fr/nouvelles...

#Alberta #CdnPoli #COVID #vaccins #LaPandemieNEstPasFinie",stillcovidingca.bsky.social,5,2,vaccin danger,,bluesky_real
at://did:plc:d3upybsatse6mvitkgraq7sm/app.bsky.feed.post/3lqkq4e5ltc2s,"- 88% des parents d'enfants américains ont refusé le dernier vaccin anti-covid. La majorité est contre.

- On ne se fie pas aux sondages et aux opinions populaires pour ses conseils de santé. On se fie aux DONNÉES.

NB : pas merci les parents antivax. Vous mettez tout le monde en danger.",zentaktm.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:uwjkkiyam4tf2lgyxlq6ghg7/app.bsky.feed.post/3lq6bst3bas2u,"Je suis diabétique : je ne pense pas avoir peur des aiguilles...
Et ce n'est pas vrai. 
Je n'ai pas pu mettre la vie d'un autre en danger car l'efficacité du vaccin portait sur le développement de forme grave.
Le sujet est sérieux, il faudrait éviter de dire n'importe quoi.",tortuegenerale.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:d2zfodeog5xfvyhksifw6exv/app.bsky.feed.post/3lq6bizsuy222,"Si c'est un vaccin stricto sensu, tu racontes n'importe quoi.
Tu peux nier tout ce que tu veux, mais même dans les bureaux, les non vaccinés en contact avec les patients ou avec les soignants ont mis des vies en danger. Tout ça par peur de l'aiguille, vous êtes pitoyables et dangereux.",jean.pythons.fr,2,0,vaccin danger,,bluesky_real
at://did:plc:q2kn4ob6rrswfzbj6dcewv2e/app.bsky.feed.post/3ln4rhh7gls22,"Le médecin traitant de ma mère (80 ans, pbs cardiaques), antivax et pro-Raoult, lui déconseille de faire le vaccin contre le zona, désormais recommandé aux + de 65 ans (ce qu'elle lui a caché) car ""il y a autant de danger à le faire qu'à ne pas le faire""
Ca peut se dénoncer à l'Ordre des médecins ?",velosimone.bsky.social,1,1,vaccin danger,,bluesky_real
at://did:plc:apdrxo2audsqmqpmjn54g6x2/app.bsky.feed.post/3llnnvqrowk23,"➡️ Je le répète clairement pour tous :
Tout enfant doit être vacciné contre la méningite, avec les deux vaccins qui couvrent le plus de souches possibles.
Si vous ne le faites pas, vous mettez sciemment la vie de votre enfant en danger. 

❗ Seul le vaccin prévient la méningite ❗",toubib.bsky.social,83,23,vaccin danger,,bluesky_real
at://did:plc:lb7v3uq23wmm5spv2a27kehv/app.bsky.feed.post/3lle7bo3xsu2s,"Siège à Genève: L’Alliance du vaccin demande à Washington de maintenir son soutien

""Le retrait du soutien américain à la vaccination dans les pays en développement pourrait mettre en danger plus de 8 millions ...""

https://www.tdg.ch/lalliance-du-vaccin-demande-le-soutien-de-washington-609832572250",mediasch.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:lb7v3uq23wmm5spv2a27kehv/app.bsky.feed.post/3llealgd6hp2v,"Siège à Genève: L’Alliance du vaccin demande à Washington de maintenir son soutien

""Le retrait du soutien américain à la vaccination dans les pays en développement pourrait mettre en danger plus de 8 millions ...""

https://www.tdg.ch/lalliance-du-vaccin-demande-le-soutien-de-washington-609832572250",mediasch.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:46xcnmf444ublxjvgumsepbz/app.bsky.feed.post/3lk7k4z5gj22g,"Les antivax sont complètement bouché du cul et de la tête. 

Impossible de leur faire comprendre que les vaccin sont efficace.

Ils propagent encore en 2025 la propagande antivax que les vaccins causent l’autisme… TABARNAK 🤬

Ils sont un danger pour l’humain.",billiechipiemtl.bsky.social,4,0,vaccin danger,,bluesky_real
at://did:plc:eckc45u4bqmoy3ckkuwpcptb/app.bsky.feed.post/3ljklodzyes2t,"Dans l’absolue, on pourra quand même se faire vacciner même si on n’entre pas dans leur liste bien trop limitative, mais le danger pour nous est que :
- le vaccin ne soit pas remboursé
- la France n’en commande pas suffisamment",mistergrosbill.bsky.social,6,0,vaccin danger,,bluesky_real
at://did:plc:2kirgjr25iax2o3jyxz7yjob/app.bsky.feed.post/3lj62dmxuyc2h,Et maintenant c’est le vaccin contre la grippe qui est en danger…,gwenricordeau.bsky.social,6,1,vaccin danger,,bluesky_real
at://did:plc:t2m5onicwxhmcznnwxku7rtw/app.bsky.feed.post/3lj35z2klos2t,"Parce qu'une couverture vaccinale faible favorise la circulation du virus, ce qui augmente la probabilité d’épidémies et met en danger les enfants non vaccinés.
Complications : cécité, encéphalite, pneumonie et décès (tout ça ""naturellement"").

D'autant que le vaccin est sûr, efficace & peu coûteux.",astropierre.com,5,0,vaccin danger,,bluesky_real
at://did:plc:mgqpibsvpv6iayfq3ihhhw3u/app.bsky.feed.post/3liwn2lpebs23,"1970 excuse.
Mais dans le doute, un rappel du vaccin peut être donner sans danger. Je ne suis pas certaine qu'il soit gratuit par contre. 🧐",melan.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:6wwhpkkvea37slgxyfqf6qk4/app.bsky.feed.post/3lihimv55es2q,"En cas de projet de grossesse, vérifier la rubéole et la varicelle

Ensuite il y a des vaccinations indiquées pendant la grossesse, qui permettent d'avoir un taux d'anticorps suffisant transmis au nouveau-né pour le protéger pendant les 3 premiers mois de vie
Le refus du vaccin met en danger le bébé",mathieumolimard.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:i7r7a2ua6mhxiusi2urjci6z/app.bsky.feed.post/3lhvg7skjpk2k,J'ai lutté contre un médecin antivaxx dans mon secteur qui déconseillait le vaccin COVID. Qui a filé le traitement zinc à une collègue. Je n'étais pas en première ligne. Je n'ai rien perdu. Je n'étais pas en danger,tete53.bsky.social,5,0,vaccin danger,,bluesky_real
at://did:plc:4a6ltagkzik3u4x32bv2ni3i/app.bsky.feed.post/3lhoegzyqxc2r,"Encore et trjs l'argent, on aurait pu acheter 1 vaccin + protecteur et cela n'a pas été fait, donc non seulement on met en danger les + fragiles et par ailleurs on renforce les théories des antivax qui prétendent que les vaccins ne sont pas efficaces
ben ouais, si on t'injecte du jus de pomme hein",khoyoulaa.bsky.social,4,0,vaccin danger,,bluesky_real
at://did:plc:uo4didwt5qe4onrscbmqwvwm/app.bsky.feed.post/3lh7qht43zt2x,"🔎 Epidémie de grippe : l’exécutif a-t-il mis en danger la santé des Français pour une «simple» considération de prix ? A-t-il mis de côté un vaccin réputé plus efficace, car il le jugeait trop cher ?

Décryptage par CheckNews ⤵️",liberation.fr,46,16,vaccin danger,,bluesky_real
at://did:plc:7wxo6oiknhrh6xwmfs73mroq/app.bsky.feed.post/3lgyefz7xjk24,On peut prendre un vaccin faute de mieux tout en sachant qu'il est mal conçu.  Le vaccin Salk contre la Polio fut connu également pour son danger non-négligeable de paralyser comme la polio mais avant le Sabin et le Lépine c'était le seul.,judithmirville.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:m7xxzazidmxwcty3iqj3ib6m/app.bsky.feed.post/3lgdzg5xqf22q,"Baisse par rapport à “pendant” le COVID
Conscience du danger + confiance efficacité vaccin
Conscience du danger -> vaccination décolle
Pas d’immunité collective, protéger les personnes à risque",pandaninjamurai.bsky.social,0,0,vaccin danger,,bluesky_real
at://did:plc:ukq7gndxnzyhm7oyvy2p4q4o/app.bsky.feed.post/3mkpm37fakc2h,"Smartphone Motorola Edge 60 5G - 512GB 24GB (12GB RAM+12GB Ram Boost) Tela Quad-Curve moto AI 50MP Sony Camera ultrarresistencia militar IP68 + IP69 - Azul Marinho #Publi

🔥 R$ 1.999,00 À vista

🛒Compre aqui: 
rstyle.me/+XDf8xT_XaCY...

Oferta por tempo limitado!",queropromocoes.bsky.social,0,0,5G,,bluesky_real
at://did:plc:k3ixd4ffl3liidpx6cc7jwgb/app.bsky.feed.post/3mkpm2xdhjk2o,"INGREDIENTS: WATER (35L), CARBON (20kg), AMMONIA (4L), LIME (1.5kg), PHOSPHOROUS (800g), SALT (250g), SALTPETER (100g), SULPHUR (80g), FLOURINE (7.5g), IRON (5g), SILICON (3g), and trace amounts of fifteen other elements",arcane-ardor.bsky.social,0,0,5G,,bluesky_real
at://did:plc:4dltatq7ihso6qvyyodpacqb/app.bsky.feed.post/3mkpl3rqmbk2i,📱 #MovistarVE : La operadora renueva su energía con un 'apagón tecnológico' desde hoy #30Abril para lanzar la #App 8.0 (+5G) www.newstecnicas.info.ve/2026/04/movi...,newstecnicas.info.ve,0,0,5G,,bluesky_real
at://did:plc:6w7425hsc4mjjkte2mbsxdhw/app.bsky.feed.post/3mkpkuk5ueg2w,"Samsung Galaxy A57 5G Delivers Everyday Value with Smarter Performance and Long-Lasting Battery – Samsung Newsroom U.K.

https://www.newsbeep.com/uk/558633/

From dropped signals on busy commutes to the familiar anxiety of a battery slipping into the red, everyday…",uk-nb.bsky.social,0,0,5G,,bluesky_real
at://did:plc:3tyfrcvz3epcwvtpuadn3iy7/app.bsky.feed.post/3mkpk5mopl22t,"Double Exposure

Todd Stoll ©
April 30th, 2026
Realme Q3 Pro 5G

#Surrealism
#Photography
#DoubleExposure",ctoddstoll.bsky.social,3,0,5G,,bluesky_real
at://did:plc:hwi76gq7iyy6ns6te32iztxh/app.bsky.feed.post/3mkpjttzucc2o,"*Versão 512GB* 

 *Smartphone Motorola Edge 60 5G - 512GB 24GB (12GB RAM+12GB Ram Boost) Tela Quad-Curve moto AI 50MP Sony Camera ultrarresistencia militar IP68 + IP69* 

🔥 *R$1.999,00
 amzn.to/3Rc9w6g
⚫ OFERTAS DO DIA 
amzn.to/4vXq7L2
PARTICIPE DO NOSSO GRUPO VIP
linktr.ee/omelhornasua...",omelhornasuacasa.bsky.social,0,0,5G,,bluesky_real
at://did:plc:gxa77vzfyudpqn7rtgsr3dhd/app.bsky.feed.post/3mkpjqe62lk2m,"Hier:
40g Haferflocken und 5g Chiasamen. Darauf ein wenig Wasser, damit die leicht einweichen. Darauf 100g Beeren und 250 g Skyr / Quark / Joghurt oder im Mix. Etwas Süße und Zimt dazu und stehen lassen. Ist ne eher kompakte Masse",momakil.bsky.social,2,0,5G,,bluesky_real
at://did:plc:vjpcjndmzfp3mwiaps3i35of/app.bsky.feed.post/3mkpje366u22r,Silent 5G takedowns,chandlermurch.bsky.social,1,0,5G,,bluesky_real
at://did:plc:nhk57j4jjzjbothrcrgtwnku/app.bsky.feed.post/3mkpjcg3vka2a,"📸 El moto g47 llega a Latinoamérica con cámara Sony de 50 MP y 5G. ¿El nuevo rey de la gama media? 👀 

#Motorola #Tecnología",enterco.bsky.social,0,0,5G,,bluesky_real
at://did:plc:hmgr2cj7knks2btblucasugg/app.bsky.feed.post/3mkpj66kahk2p,"Vodafone hat es geschafft und ich mach winkewinke. Bin ja wirklich leidensfähig (wechselfaul), aber mittlerweile ist das Netz kaum noch zu gebrauchen.
Das 5G offenbar nicht auf deren Prioliste stand - geschenkt, dass man mittlerweile aber sehr oft nicht mal mehr telefonieren kann, ist zu wenig.",tuxbooster.bsky.social,3,0,5G,,bluesky_real
at://did:plc:zxbclrdegu36ivu6o2rjx52c/app.bsky.feed.post/3mkpiuw5bil2p,"realme 14T Smartphone 5g, 8+256GB,Batería 5130 mAh,Procesador Dimensity 6300,IP69, Cámara de 50MP,Pantalla AMOLED para Esports de 120 Hz,Verde Surf,Exclusivo de Amazon (Sin Adaptador)

📉 Baja de 299,99 a 121,32€

💶 Ahorro: 178,67€ (60%)

🔗 https://amzlink.to/az0npjcNnU6f5",lobocompras.bsky.social,0,0,5G,,bluesky_real
at://did:plc:rw565azgfo5psjbaxux6ryai/app.bsky.feed.post/3mkpinommr22v,BREAKING: Huawei has 5G patent license deal with Tesla — inadvertent disclosure by InterDigital counsel at UK Supreme Court hearing ipfray.com/breaking-hua...,ian.nock.co.uk,0,0,5G,,bluesky_real
at://did:plc:fqz767ikcbgk7yifapygtxeh/app.bsky.feed.post/3mkpifm7rak25,"Just an amazing admission here. 

www.ft.com/content/c9cd...",zhugeex.com,93,27,5G,,bluesky_real
at://did:plc:udyn2dmw2qgvjelxvh7zmti2/app.bsky.feed.post/3mkpieqb4au2p,"Samsung Galaxy A57 5G Delivers Everyday Value with Smarter Performance and Long-Lasting Battery – Samsung Newsroom U.K.

https://www.europesays.com/ie/461245/

From dropped signals on busy commutes to the familiar anxiety of a battery slipping into the red, everyday…",ie-news.bsky.social,1,0,5G,,bluesky_real
at://did:plc:3tyfrcvz3epcwvtpuadn3iy7/app.bsky.feed.post/3mkpi7vqcws2x,"Todd Stoll ©
April 30th, 2026. 
Realme Q3 Pro 5G

#Photography
#ManualFocus
#ManualExposure",ctoddstoll.bsky.social,7,1,5G,,bluesky_real
at://did:plc:3tyfrcvz3epcwvtpuadn3iy7/app.bsky.feed.post/3mkpi725nt22x,"Todd Stoll ©
April 30th, 2026. 
Realme Q3 Pro 5G

#Photography
#ManualFocus
#ManualExposure",ctoddstoll.bsky.social,5,0,5G,,bluesky_real
at://did:plc:3tyfrcvz3epcwvtpuadn3iy7/app.bsky.feed.post/3mkpi67wwxc2x,"Todd Stoll ©
April 30th, 2026. 
Realme Q3 Pro 5G

#Photography
#ManualFocus
#ManualExposure",ctoddstoll.bsky.social,6,0,5G,,bluesky_real
at://did:plc:3tyfrcvz3epcwvtpuadn3iy7/app.bsky.feed.post/3mkpi3fj6ek2x,"Todd Stoll ©
April 30th, 2026. 
Realme Q3 Pro 5G

#Photography
#ManualFocus
#ManualExposure",ctoddstoll.bsky.social,7,0,5G,,bluesky_real
at://did:plc:3tyfrcvz3epcwvtpuadn3iy7/app.bsky.feed.post/3mkpi2g323c2x,"Todd Stoll ©
April 30th, 2026. 
Realme Q3 Pro 5G

#Photography
#ManualFocus
#ManualExposure",ctoddstoll.bsky.social,4,0,5G,,bluesky_real
at://did:plc:f62dpqd2f6si2oyrbhqsbl73/app.bsky.feed.post/3mkphzb2kr22n,OPPO A6s 5G #oppoa6s5g #truedtac #androidphone #phone,smartosthailand.bsky.social,1,0,5G,,bluesky_real
at://did:plc:2cwttecabqaubcbtidsxmz6o/app.bsky.feed.post/3mkphyeaku22b,5g isn't nearly as good. Doesn't open up that many options compared to previously. Silent takedowns will carry you into the endgame.,frish.bsky.social,1,0,5G,,bluesky_real
at://did:plc:ih5tbfhro4yfg43j2jniyo4q/app.bsky.feed.post/3mkphebf7nk2y,"So im in pure pain right now i got my flu jab in 1 arm and because im super skinny the nurse did my Covid jab in my other arm now i have noodle arms....

But Hey at least i can now use 5G!!!!",anxiousechidna.bsky.social,1,0,5G,,bluesky_real
at://did:plc:dbaubuwpptj4voq7bb2kbvj3/app.bsky.feed.post/3mkph7dlsls2q,Ta difícil corregir a gente que cree que los sea monkeys en el agua y el 5G convierten  a los nenes en geis cuando el acceso a la información últimamente es esto:,sebharias.bsky.social,20,3,5G,,bluesky_real
at://did:plc:vkugtro7rzphwot6gv6agayt/app.bsky.feed.post/3mkpgqq4yxc2z,"I'm impressed, last I looked I couldn't even find somewhere willing to let me pay for it 

anyway gotta have that 5g, I'm crap at stealth",korl.is,2,0,5G,,bluesky_real
at://did:plc:syjx4yg6eyqcv6ahy7eko3zr/app.bsky.feed.post/3mkpgghvybk2r,"just had my 10th covid jab so by videogame metrics that means i've moved up the skills tree

now to choose between silent takedowns or 5g reception",fenrisgames.com,78,0,5G,,bluesky_real
at://did:plc:kfcmqqdgk7rp7estu2tr57qs/app.bsky.feed.post/3mkpgamyo6b2w,"SmartViser is partnering with Invenio Techs!

We're proud to announce a strategic collaboration with Invenio Techs 

Read the full press release https://www.smartviser.com/post/smartviser-and-invenio-techs

 #PrivateNetworks #5G #TestAutomation #NetworkValidation  #SmartViser #InvenioTechs #OpenLab",smartviser.bsky.social,0,0,5G,,bluesky_real
at://did:plc:us7zi634koo3ykpf25woppyb/app.bsky.feed.post/3mkpfsoggt22j,"💡 #LeSaviezVous ? En anticipation des crises, les Stations base déployables du #RRF peuvent être mobilisées pour assurer des communications 4G/5G rapides, fiables et déployables partout, même en zone sinistrée.

acmoss.fr/les-stations...

#ACMOSS #Télécoms #Sécurité #Résilience",acmoss-fr.bsky.social,0,0,5G,,bluesky_real
at://did:plc:b4yzshpubvesgoz5p3gc3pn7/app.bsky.feed.post/3mkpeyuk3y62s,"Samsung Galaxy S26: Smartphone 5G, 6,3"", Capacidad 512 GB, Android. Morado amzn.to/4n3qn7x",promobloguiador.bsky.social,0,0,5G,,bluesky_real
at://did:plc:lo6db222wt6qeatkd4hyk565/app.bsky.feed.post/3mkpesfy76s2t,"The FCC's modernisation of satellite spectrum rules alters how GSO and NGSO systems interact, paving the way for a 700% increase in space-based broadband capacity. #fcc #telecoms #5g #edgecomputing #iot #satellites #connectivity #space #technology",gadgetry.bsky.social,0,0,5G,,bluesky_real
at://did:plc:lhqereh7akeifbqheye26xy5/app.bsky.feed.post/3mkpentn7ps2n,"Llega por fín el 📶 5G+ de 🟥 Vodafone

➡️ Murcia es la primera ciudad en activarlo

👇

bandaancha.eu/articulos/ll...",bandaancha.eu,1,1,5G,,bluesky_real
at://did:plc:bgvol3h4hwwxfvih63737vdz/app.bsky.feed.post/3mkpeconk422q,"Το Samsung Galaxy A37 5G απευθύνεται ξεκάθαρα σε εκείνον τον χρήστη που θέλει να μπει σε ένα κατάστημα, να αγοράσει μια επώνυμη συσκευή, να την ρυθμίσει σε πέντε λεπτά και να ξεχάσει την ύπαρξη της τεχνολογίας.

www.techgear.gr/samsung-gala...",techgeargr.bsky.social,0,0,5G,,bluesky_real
at://did:plc:xzhfegrp3go6nnjl3srrspq7/app.bsky.feed.post/3mkpec2f23o2w,Vodafone enciende el 5G SA en Murcia y evidencia el retraso frente a Orange y Movistar 👇 ,adslzone.bsky.social,0,0,5G,,bluesky_real
at://did:plc:etgxjk3v54m6lkhdzndpl6gg/app.bsky.feed.post/3mkpeagmhgz2m,"Satellite 5G for Strategic Sectors

#Telefónica and #Sateliot bridge #LEO #satellites and terrestrial #5G for #maritime and #defense coverage.

🔗 https://spacewatch.global/2026/04/sateliot-and-telefonica-join-forces-to-bring-satellite-5g-connectivity-to-strategic-sectors/

#SpaceWatchNews #IoT",spacewatch.bsky.social,0,0,5G,,bluesky_real
at://did:plc:jwdk5e6rj6hmkd2rmhkq4cnd/app.bsky.feed.post/3mkpdpdudgk2c,"broadband is down, i can't work on my dev vps over 5g rip rip rip",texoport.in,2,0,5G,,bluesky_real
at://did:plc:qy7cfkndxcbfhhsckpwtlwma/app.bsky.feed.post/3mkpawc52iz2d,"⚡ Siemens 5G altyapısı hız kesmeden ABD ve 7 yeni ülkeye yayılıyor! 🚀 Sektörün nabzını tutmak istiyorsan, haberin detayları Endüstri Vadisi | Forum’da seni bekliyor! 🔥 Hemen tıkla: link.endustrivadisi.com/RQ4oyk
#endüstrivadisi #industryvalley #automation #otomasyon #PLC #HMI #servo #inverter",endustrivadisi.bsky.social,0,0,5G,,bluesky_real
